poiID,activityRating,ratingDate,userID
P004957,2,11/10/2022,U04240
P001686,2,14/9/2022,U08605
P002745,2,26/1/2023,U01198
P004853,3,11/10/2022,U06342
P001706,1,9/6/2022,U07105
P003925,4,16/4/2023,U09662
P001816,1,3/11/2022,U08189
P002326,3,11/8/2022,U02082
P003104,4,14/9/2023,U00172
P001419,1,26/2/2022,U08943
P002819,1,3/4/2023,U01372
P000242,5,22/10/2023,U07606
P004462,1,20/4/2022,U05995
P002820,1,20/5/2023,U09843
P001001,2,28/3/2022,U03590
P000147,4,29/11/2022,U07174
P004023,3,26/1/2023,U03488
P000220,1,27/12/2022,U01062
P001696,2,6/5/2023,U03347
P000256,4,16/5/2023,U03305
P003353,2,12/1/2022,U08311
P003471,5,7/3/2023,U04311
P004907,2,14/2/2023,U02931
P003878,4,11/6/2022,U01743
P000038,2,7/5/2022,U07700
P004115,1,28/10/2023,U03945
P003607,3,7/9/2022,U03187
P002120,4,17/7/2022,U08374
P003717,4,27/3/2022,U04734
P002105,3,29/4/2022,U09928
P001203,1,21/8/2022,U05107
P003911,1,13/10/2022,U02063
P002160,5,4/9/2023,U03203
P002000,1,4/6/2023,U07986
P000114,4,13/6/2022,U03431
P004750,2,26/7/2022,U04436
P001549,5,13/6/2022,U07589
P003326,5,14/2/2022,U05902
P003976,4,14/5/2023,U09252
P003328,4,3/6/2022,U05465
P004138,4,24/11/2022,U09811
P003949,1,5/5/2022,U03530
P002482,3,13/1/2023,U09034
P001504,1,1/9/2023,U05315
P003935,2,22/7/2022,U06265
P003527,2,10/5/2023,U04159
P002263,4,26/8/2023,U04452
P001182,5,11/8/2022,U05316
P002132,5,7/7/2022,U01922
P001293,4,23/8/2022,U01284
P002278,1,16/6/2022,U06620
P003212,4,2/1/2022,U00504
P001164,5,29/3/2023,U06816
P003825,2,16/12/2022,U03727
P005052,3,25/2/2022,U03667
P000160,4,16/9/2023,U09739
P000603,2,13/2/2023,U09556
P001253,2,31/12/2022,U03311
P004316,4,7/8/2023,U02015
P002988,3,2/3/2022,U01234
P002386,2,31/5/2022,U02641
P000737,2,27/7/2022,U07403
P004539,5,24/9/2022,U08396
P003032,4,16/8/2022,U04808
P000486,4,18/7/2023,U07028
P000074,4,24/6/2022,U05353
P000809,1,12/6/2023,U00113
P003236,2,13/12/2022,U09714
P004018,2,30/1/2023,U00906
P000855,4,17/10/2023,U00034
P003410,5,28/2/2023,U08592
P004631,3,23/8/2022,U00295
P002651,3,20/7/2022,U09174
P002838,3,9/1/2023,U04118
P000733,5,24/3/2023,U09853
P003988,1,28/7/2023,U09434
P002448,2,28/7/2023,U05180
P002938,1,13/10/2022,U04232
P002713,2,2/5/2023,U05936
P001719,5,23/3/2022,U07960
P002521,1,27/1/2022,U06678
P003255,5,1/1/2023,U09147
P003073,3,19/10/2023,U07835
P000513,3,28/11/2022,U00177
P002938,3,24/5/2022,U08741
P000833,3,16/10/2023,U09202
P002203,5,14/7/2023,U05844
P001367,3,22/1/2023,U02684
P001168,1,7/1/2023,U03103
P001083,3,17/3/2023,U06600
P004521,1,16/2/2023,U00137
P002251,1,13/4/2023,U02023
P000617,3,5/2/2022,U03116
P000788,4,17/6/2023,U06993
P001329,3,15/2/2022,U00697
P002275,5,14/8/2022,U05573
P000161,3,23/11/2022,U03500
P004296,2,23/8/2022,U04336
P000276,5,14/8/2022,U04848
P001243,2,8/2/2023,U01691
P002807,3,1/5/2023,U06862
P000568,1,5/6/2022,U06524
P001884,1,2/6/2022,U05053
P000260,3,29/6/2023,U00538
P003625,2,28/1/2023,U09955
P002356,5,21/7/2023,U01332
P001656,5,18/10/2023,U04129
P002088,4,3/10/2023,U08381
P004898,1,19/1/2022,U05242
P003019,3,5/8/2022,U03963
P004109,1,15/6/2023,U07435
P004305,1,13/7/2023,U05856
P003635,3,3/10/2022,U00195
P000342,5,26/7/2022,U03588
P003583,4,13/9/2022,U01770
P002020,1,3/6/2023,U00235
P004411,5,16/5/2023,U01952
P004438,3,25/2/2023,U02513
P001794,1,8/11/2022,U01685
P000781,1,29/8/2022,U08997
P003190,5,4/12/2022,U00126
P001273,4,2/9/2022,U07885
P003117,3,15/4/2023,U00582
P003993,1,21/1/2023,U08138
P002062,5,31/3/2022,U00013
P003695,3,13/3/2022,U04484
P003412,4,6/1/2023,U06594
P000999,4,30/6/2023,U01533
P001249,1,6/4/2022,U04946
P004745,4,2/10/2023,U01142
P000444,5,7/5/2022,U09802
P004035,1,9/11/2022,U05658
P005157,3,11/6/2022,U04929
P004629,5,29/6/2023,U02865
P000279,5,24/6/2022,U01859
P002757,5,30/11/2022,U04010
P001798,2,7/1/2022,U03900
P003044,1,12/12/2022,U06436
P001438,5,5/5/2023,U01104
P002157,4,1/10/2022,U08819
P004162,5,27/8/2023,U09362
P004844,2,27/8/2023,U03399
P001726,5,23/6/2023,U09314
P004268,1,12/3/2022,U02848
P002286,1,28/11/2022,U02208
P003665,1,25/10/2022,U07543
P004616,5,19/4/2023,U06788
P001861,5,19/2/2022,U06307
P002484,1,22/4/2023,U01680
P004236,1,6/5/2022,U05817
P002403,2,18/3/2023,U03844
P002011,4,13/4/2022,U04562
P004748,4,5/12/2022,U08552
P003767,3,6/8/2022,U02560
P003198,2,17/2/2022,U08782
P001119,4,3/7/2023,U02133
P004773,2,8/1/2022,U03644
P003051,5,15/11/2022,U07150
P000056,2,16/3/2023,U04138
P003911,2,20/6/2023,U02141
P001722,4,9/9/2022,U07292
P001532,1,11/7/2022,U06100
P001105,1,6/9/2022,U02275
P005193,4,9/4/2022,U00998
P003644,5,4/1/2023,U04949
P000415,2,14/1/2023,U03422
P002852,1,2/3/2022,U09944
P003621,5,29/5/2023,U02585
P004302,4,19/10/2022,U07005
P003175,3,19/3/2022,U00501
P004729,3,8/9/2022,U01466
P005027,4,20/8/2022,U01152
P002724,1,18/1/2022,U01619
P002224,1,4/4/2022,U08333
P004387,4,2/5/2023,U06652
P004302,2,19/6/2023,U01827
P000804,3,9/3/2022,U02347
P000375,5,2/9/2023,U05123
P002693,5,16/6/2023,U04721
P004667,5,9/7/2023,U02899
P002133,4,24/8/2022,U08718
P000741,5,16/3/2022,U00696
P000700,2,7/3/2023,U06492
P000823,5,5/11/2022,U01670
P005018,4,1/8/2022,U03243
P001369,5,25/11/2022,U05031
P004566,4,20/9/2022,U06706
P000964,4,5/4/2022,U06608
P001752,5,20/10/2022,U04768
P004543,5,26/8/2023,U09819
P001296,3,22/8/2022,U02184
P003316,2,8/2/2023,U02975
P002454,4,7/12/2022,U07545
P000728,1,20/9/2022,U05851
P001326,2,25/2/2022,U03400
P003243,1,12/12/2022,U04699
P001247,4,25/1/2023,U03605
P003016,1,11/7/2023,U06484
P003518,1,22/7/2022,U01779
P004648,3,20/9/2022,U02695
P003696,4,2/4/2023,U07273
P003835,3,2/2/2023,U01706
P003498,5,18/8/2022,U04555
P002490,3,4/7/2023,U04520
P004279,4,5/9/2022,U09509
P003613,1,1/4/2023,U00755
P005087,4,11/9/2023,U01490
P000653,2,27/10/2023,U07090
P003556,2,18/8/2023,U02569
P001652,2,17/1/2023,U04417
P004430,5,26/1/2022,U07700
P002439,2,12/11/2022,U06333
P005150,3,26/2/2022,U08792
P000428,4,25/7/2023,U02956
P003079,5,4/6/2022,U05789
P001637,3,23/2/2023,U05838
P003585,5,7/8/2022,U01330
P004297,1,5/10/2022,U02160
P000971,1,8/2/2023,U01121
P003242,3,4/8/2023,U08961
P003920,3,28/8/2022,U00858
P002705,4,20/5/2022,U07212
P002831,1,24/8/2023,U00563
P002650,2,19/5/2022,U07532
P001358,4,25/10/2022,U09103
P003115,4,15/8/2023,U05241
P004548,5,7/1/2023,U07461
P000759,3,10/2/2022,U08536
P000305,3,30/7/2022,U02015
P003390,5,19/5/2022,U06608
P004322,3,30/1/2022,U01283
P000703,4,20/12/2022,U00724
P001040,4,28/2/2022,U06897
P000165,3,6/7/2023,U03903
P003985,5,27/12/2022,U03919
P002868,2,3/8/2022,U02671
P000507,4,2/6/2022,U08577
P000671,1,16/3/2022,U04004
P001591,4,13/7/2023,U00067
P001443,1,5/2/2022,U03669
P000671,1,22/7/2022,U04282
P001377,5,20/5/2022,U05033
P000994,3,9/7/2023,U06504
P004185,1,4/5/2022,U01395
P005126,4,11/11/2022,U01324
P001463,5,24/3/2022,U07211
P001344,4,25/8/2023,U06756
P000920,2,3/4/2023,U09168
P001555,5,20/9/2022,U04361
P003520,1,1/7/2023,U04301
P004477,2,21/9/2022,U07879
P003234,3,16/1/2023,U04969
P002958,2,10/8/2022,U01130
P002567,5,29/10/2023,U02400
P000344,1,12/3/2023,U01633
P001802,4,4/4/2022,U09402
P004738,5,7/8/2023,U04399
P002823,2,24/5/2022,U08213
P003902,5,14/8/2022,U05792
P000394,4,26/8/2023,U02209
P004225,3,11/9/2023,U06615
P002606,1,14/6/2023,U05118
P005169,1,8/4/2022,U04883
P004874,3,12/9/2022,U01150
P000045,4,12/8/2022,U04297
P002005,1,30/4/2022,U01941
P002728,5,26/11/2022,U04291
P005059,2,27/4/2022,U06641
P001995,4,15/10/2022,U04810
P003695,3,24/8/2022,U03115
P003132,1,19/12/2022,U03323
P002993,1,30/4/2022,U04962
P002067,5,8/9/2023,U09986
P001785,2,23/7/2022,U01364
P004567,2,13/6/2022,U07226
P002809,4,20/8/2023,U01143
P002856,4,24/5/2022,U06683
P000440,3,25/9/2022,U03110
P001641,5,6/4/2022,U06021
P000563,2,23/6/2023,U01454
P003716,4,17/10/2023,U04529
P001384,3,26/10/2023,U07904
P000220,1,10/1/2023,U05266
P001174,2,26/9/2023,U07706
P005151,5,11/4/2023,U09913
P001227,5,4/4/2022,U07020
P005194,1,17/9/2023,U08712
P000133,1,4/9/2022,U01705
P001986,1,9/2/2022,U07647
P000516,3,27/6/2023,U02847
P003027,3,17/11/2022,U07525
P002783,4,4/1/2022,U07664
P004946,2,11/3/2023,U06045
P003218,2,7/10/2023,U08775
P002738,2,4/1/2023,U09726
P000639,2,31/7/2022,U02257
P000837,1,10/9/2022,U04697
P002660,4,8/8/2022,U09571
P001054,5,7/3/2022,U01926
P004676,3,8/9/2023,U06882
P004701,2,20/10/2022,U04605
P004632,2,17/4/2022,U07091
P003439,2,23/3/2022,U06313
P001535,3,7/10/2022,U01128
P004516,3,21/5/2022,U09838
P000153,3,21/8/2023,U07994
P000045,4,16/8/2022,U00144
P000716,1,2/5/2022,U04014
P004378,4,25/10/2023,U04562
P002645,2,12/6/2022,U07843
P001856,2,19/9/2023,U01272
P000315,2,6/9/2022,U08444
P001420,4,24/3/2023,U07191
P000207,1,7/1/2023,U05744
P002029,5,8/8/2022,U05191
P005073,1,15/10/2022,U09068
P002004,1,18/8/2022,U02876
P004591,2,31/8/2022,U08654
P001968,1,13/1/2023,U05825
P000535,4,21/9/2022,U01393
P002691,2,22/5/2022,U01506
P001183,4,5/7/2022,U05742
P004023,2,28/6/2023,U01658
P003660,4,27/11/2022,U06147
P004269,1,25/2/2022,U04270
P004436,1,29/5/2023,U00983
P004366,4,18/10/2022,U09038
P001192,4,6/3/2023,U05661
P001249,1,10/12/2022,U04460
P001509,3,5/3/2022,U01979
P002669,5,7/8/2022,U08341
P002784,3,9/8/2023,U04625
P003613,3,31/8/2023,U08101
P004977,5,26/6/2023,U06015
P001209,5,10/10/2022,U09121
P001428,4,7/8/2022,U09494
P000875,3,12/1/2022,U00581
P001539,3,4/1/2022,U09779
P004563,4,5/12/2022,U04904
P004232,2,11/5/2023,U04509
P004599,3,12/1/2023,U05731
P005064,4,11/9/2022,U01092
P003946,4,9/8/2022,U09114
P000795,3,28/2/2023,U08136
P004663,4,16/1/2022,U01385
P002111,5,26/8/2023,U01746
P002412,3,9/6/2022,U04212
P005022,5,25/2/2023,U00419
P002523,3,31/1/2022,U03665
P002407,3,14/1/2022,U01572
P003634,1,8/10/2023,U05830
P004395,2,5/7/2023,U01855
P004910,4,22/6/2022,U03618
P002637,2,4/8/2023,U05828
P003662,5,3/9/2022,U04347
P000628,2,2/7/2022,U05786
P002895,4,19/9/2023,U04306
P001060,2,9/1/2023,U08028
P001652,5,3/5/2023,U02395
P000328,1,5/3/2022,U08290
P002124,3,18/9/2023,U07748
P000121,4,3/8/2022,U07101
P003452,1,29/10/2023,U09745
P004367,5,27/7/2022,U05504
P004270,2,13/5/2023,U05592
P004575,1,8/9/2023,U01029
P004344,3,9/12/2022,U08760
P000014,3,25/5/2022,U05301
P000405,3,13/12/2022,U05751
P003872,5,15/9/2022,U06517
P004779,2,11/8/2023,U06428
P004130,4,29/1/2023,U05980
P001832,1,5/3/2022,U02598
P004657,4,18/4/2023,U01211
P001428,2,8/6/2022,U03437
P003640,3,15/2/2022,U01827
P001355,5,16/11/2022,U09705
P004409,1,10/10/2023,U02548
P000220,5,18/4/2023,U09076
P001964,2,21/8/2023,U06184
P002970,3,16/7/2023,U02094
P000858,2,17/1/2022,U04289
P002191,3,6/5/2022,U00306
P001217,4,22/7/2023,U07712
P002620,4,4/7/2023,U04265
P001760,2,24/2/2023,U05099
P004707,2,1/6/2022,U07818
P004383,5,7/3/2023,U00193
P003301,4,3/5/2022,U03430
P000911,5,29/1/2023,U01560
P005070,5,7/10/2023,U07908
P000357,1,2/12/2022,U08797
P004810,4,22/8/2023,U03750
P004999,1,30/8/2022,U00833
P000578,5,25/2/2022,U03049
P001822,2,18/1/2023,U07779
P004027,5,10/4/2023,U04591
P005118,3,6/4/2023,U07474
P002011,4,12/8/2022,U03502
P002282,3,9/10/2022,U08594
P001280,5,14/6/2023,U01837
P004689,3,24/8/2022,U01279
P004684,1,11/2/2022,U01653
P005182,5,5/2/2023,U06989
P000766,5,26/2/2023,U09172
P002453,3,27/7/2023,U01978
P001209,1,15/3/2023,U04805
P004741,3,10/8/2022,U01083
P001915,4,24/6/2022,U04444
P003691,1,21/12/2022,U02545
P004976,2,13/7/2022,U04913
P003422,2,5/5/2023,U05540
P003518,3,27/10/2023,U03827
P005141,4,7/11/2022,U06659
P000107,4,21/5/2023,U01067
P001891,5,28/5/2023,U04676
P003069,1,26/3/2022,U07607
P003626,2,18/5/2023,U04716
P000711,3,28/10/2023,U07290
P004508,5,19/4/2022,U04589
P003474,4,8/6/2023,U01304
P000448,5,4/5/2022,U02756
P003080,1,18/5/2022,U04334
P000992,4,29/3/2023,U09334
P000609,2,5/9/2022,U04287
P001668,2,22/2/2022,U03605
P003892,4,17/2/2022,U00039
P004207,2,18/11/2022,U03366
P003781,5,15/9/2023,U04551
P002587,5,9/9/2022,U07965
P002117,5,13/2/2022,U03165
P002858,4,23/6/2022,U04778
P001023,5,2/9/2022,U09106
P001113,3,8/2/2023,U04143
P002346,3,11/2/2022,U09483
P002230,4,24/2/2022,U05150
P002034,3,13/4/2022,U01691
P004881,2,4/12/2022,U08219
P002395,3,18/2/2022,U09393
P003552,4,22/6/2022,U09675
P002984,3,29/9/2023,U01180
P002036,5,11/5/2022,U04575
P004503,5,6/9/2023,U02934
P001791,4,6/1/2023,U07162
P001398,2,2/3/2023,U06151
P003660,5,6/1/2023,U07112
P002763,2,11/10/2022,U00428
P003898,3,4/8/2022,U09316
P000743,5,5/2/2023,U06093
P000397,2,22/3/2023,U00162
P003586,2,31/1/2022,U07820
P000711,2,27/2/2023,U07143
P002209,2,22/11/2022,U08407
P004815,2,30/7/2022,U08499
P004943,3,26/10/2022,U01948
P000169,3,2/4/2023,U05716
P001617,2,14/2/2023,U09054
P002954,3,1/3/2023,U06076
P003597,3,25/4/2023,U06947
P000054,1,16/8/2022,U00304
P004669,4,10/7/2023,U04826
P000759,1,7/4/2023,U03914
P004972,1,8/5/2023,U06791
P002120,5,8/12/2022,U02333
P003388,3,10/8/2022,U04319
P000451,1,27/11/2022,U09653
P000350,2,18/1/2022,U01469
P002359,2,15/9/2023,U01798
P000204,3,15/1/2022,U00564
P005023,4,9/3/2022,U05634
P004877,1,30/11/2022,U00412
P001327,5,2/7/2023,U03800
P004568,5,14/7/2022,U06047
P002502,3,5/1/2022,U09562
P002215,3,10/6/2022,U03961
P003904,2,21/5/2023,U09359
P001015,3,25/11/2022,U09448
P004288,2,7/8/2023,U00040
P000381,5,4/8/2023,U03321
P001347,1,12/1/2022,U03336
P000238,1,31/7/2022,U01084
P004052,2,7/7/2023,U02908
P004103,1,27/9/2022,U00968
P004548,5,31/7/2022,U07863
P003881,5,19/8/2022,U06096
P003531,5,2/5/2022,U06068
P005100,1,22/9/2022,U01564
P005040,3,8/3/2023,U09313
P005185,2,2/3/2023,U01477
P003708,2,10/10/2023,U01702
P001736,1,23/4/2023,U00091
P002215,2,21/4/2022,U03651
P001783,1,5/9/2022,U07119
P003545,5,2/9/2022,U07029
P001384,1,27/1/2022,U07613
P003578,5,19/10/2023,U02446
P003454,4,17/10/2023,U00773
P004146,3,4/6/2023,U02464
P003673,5,31/1/2022,U07341
P003212,2,19/10/2022,U03871
P003779,3,21/3/2022,U05695
P001074,2,19/10/2022,U07860
P003680,5,22/6/2023,U05410
P002842,4,26/1/2023,U05449
P004920,2,27/8/2023,U02152
P004441,5,13/5/2022,U06482
P001692,5,15/9/2023,U08061
P001407,4,9/3/2023,U08174
P001628,2,12/9/2023,U05152
P000697,4,26/5/2023,U07784
P003740,2,7/10/2022,U05071
P001896,3,8/3/2022,U00971
P000620,2,19/5/2023,U05266
P000679,1,28/3/2022,U01205
P003175,1,23/3/2023,U05222
P003640,4,28/6/2022,U05345
P003527,3,28/3/2022,U02514
P003791,3,2/12/2022,U07212
P002980,4,6/1/2023,U09863
P001035,5,9/2/2022,U05916
P003544,2,5/6/2023,U04416
P000025,1,11/4/2023,U00565
P004478,5,2/8/2022,U07401
P002516,1,9/1/2022,U00145
P002219,5,7/2/2022,U00193
P002181,2,9/8/2022,U03941
P000842,4,15/3/2023,U09655
P000612,1,20/10/2022,U07918
P001757,4,13/8/2023,U04682
P002093,2,9/2/2022,U03992
P003268,4,2/2/2022,U01353
P001851,2,19/2/2022,U00305
P000146,2,6/10/2023,U04458
P001155,4,26/5/2022,U03384
P002894,4,15/8/2023,U01901
P001628,5,27/7/2022,U03087
P002222,2,20/11/2022,U00860
P000876,3,7/11/2022,U01557
P000155,5,4/10/2023,U02603
P002323,2,1/1/2022,U05895
P001056,5,13/4/2023,U07356
P001592,2,8/10/2023,U08325
P001729,1,10/11/2022,U09564
P001958,5,15/7/2023,U06342
P004923,1,29/3/2022,U01384
P004376,3,7/4/2022,U03644
P001026,2,9/7/2022,U02733
P004152,5,23/8/2023,U08572
P004427,5,13/2/2023,U04015
P000411,4,19/2/2022,U00882
P000494,1,27/7/2022,U03777
P001703,5,17/2/2023,U06261
P000858,3,12/5/2022,U05299
P002516,2,19/8/2022,U02964
P000934,3,19/7/2023,U08110
P003310,4,11/4/2023,U06919
P003074,1,22/2/2023,U07111
P004187,4,11/9/2022,U05313
P001101,4,7/5/2023,U01142
P005114,4,27/5/2022,U03595
P003961,3,19/9/2022,U08439
P000019,2,21/3/2023,U02819
P001521,5,13/10/2022,U06029
P000330,2,5/2/2022,U08452
P001747,5,26/5/2022,U09783
P000272,2,19/7/2022,U06847
P004127,5,1/6/2022,U03555
P003350,1,25/4/2023,U08410
P004145,5,26/5/2023,U07641
P000119,2,13/9/2023,U05943
P004030,2,6/4/2023,U03210
P000613,2,30/6/2022,U01062
P002082,5,29/8/2023,U01390
P002704,4,4/6/2022,U01040
P000768,1,19/12/2022,U01567
P000808,4,22/8/2022,U03006
P004527,1,13/6/2023,U08390
P000500,4,14/8/2022,U03224
P005185,2,12/5/2023,U02248
P002002,3,28/7/2023,U07952
P004110,3,29/3/2022,U02513
P001526,1,2/8/2022,U01727
P005108,4,19/3/2023,U04534
P003930,3,18/9/2022,U05268
P000171,5,7/3/2022,U08533
P001858,3,22/4/2022,U09368
P004199,5,30/8/2023,U08996
P003475,1,25/8/2022,U04373
P000796,3,21/10/2022,U03050
P003205,1,8/2/2023,U04105
P000248,2,6/9/2022,U02788
P004501,5,17/1/2022,U05855
P004121,1,8/5/2023,U02729
P000265,3,12/4/2023,U01891
P001798,5,8/4/2023,U01600
P000454,1,12/10/2022,U01359
P002319,2,22/7/2022,U03662
P003399,2,27/3/2023,U03173
P003732,2,27/1/2023,U09402
P002193,1,29/4/2023,U09713
P004946,5,21/7/2023,U07207
P002503,2,10/2/2023,U00062
P002150,2,3/5/2023,U04719
P005018,4,6/9/2022,U02044
P001528,4,6/7/2023,U08585
P002507,3,18/2/2023,U08587
P005096,1,28/8/2023,U06416
P001413,3,29/5/2022,U05445
P002974,3,27/7/2023,U05342
P001204,5,19/12/2022,U07374
P002278,5,13/6/2023,U00315
P002424,4,15/1/2023,U02202
P000146,4,10/2/2022,U06442
P004721,1,27/6/2023,U07843
P002687,4,5/6/2023,U08629
P004284,2,26/5/2022,U07622
P003790,4,26/7/2022,U03403
P003438,3,12/6/2022,U00608
P002922,4,5/1/2022,U01630
P000062,3,2/7/2022,U09061
P000773,2,11/5/2022,U05708
P004539,3,16/7/2023,U01951
P003588,2,9/7/2022,U08559
P002560,5,25/5/2023,U01770
P000460,4,5/6/2022,U07864
P000337,1,14/3/2022,U02953
P001768,3,10/10/2022,U01877
P000703,4,19/1/2023,U01747
P002319,1,25/5/2022,U02715
P002899,1,6/8/2022,U09888
P004755,2,6/2/2023,U00535
P001612,4,30/1/2022,U08271
P004743,4,9/1/2023,U07997
P000648,3,10/9/2023,U01619
P005169,5,18/2/2022,U02823
P004593,4,15/11/2022,U04882
P001270,4,29/6/2023,U04243
P004491,1,10/4/2022,U00870
P004853,4,15/4/2023,U00048
P004310,2,26/4/2022,U05338
P003656,1,4/1/2023,U04648
P003460,4,4/12/2022,U09971
P001013,5,17/5/2023,U07401
P000308,1,9/1/2022,U07936
P002903,2,24/3/2022,U07395
P004694,5,15/12/2022,U05820
P000973,2,20/5/2023,U00761
P001361,3,12/5/2023,U02431
P004530,3,31/12/2022,U06168
P004067,4,20/1/2023,U02095
P000939,2,26/1/2023,U06456
P001814,3,25/8/2022,U06164
P000592,3,26/8/2023,U04657
P002882,3,17/3/2023,U07073
P003415,1,21/3/2023,U01380
P003828,1,1/6/2022,U06524
P000542,1,29/6/2022,U09862
P000914,3,22/6/2023,U02551
P000986,5,2/7/2022,U00409
P001235,1,13/7/2023,U09714
P001005,4,4/10/2023,U04288
P005091,4,3/10/2023,U07893
P001881,3,30/6/2022,U09970
P004324,4,17/4/2022,U02212
P004821,2,23/3/2022,U07530
P003840,4,20/1/2022,U00040
P003765,5,13/5/2023,U09363
P002466,3,7/2/2023,U05063
P003337,3,6/6/2022,U03442
P001401,1,29/11/2022,U02240
P002037,2,5/11/2022,U00800
P003537,2,11/4/2023,U00318
P001495,2,18/6/2023,U02329
P004995,1,16/9/2023,U03472
P002118,1,22/5/2022,U04985
P000062,1,16/8/2023,U04231
P003540,5,30/5/2023,U09186
P001712,4,19/7/2022,U05192
P002910,4,28/10/2022,U00087
P002389,4,23/11/2022,U02766
P000124,2,11/1/2022,U05479
P003007,4,27/4/2023,U05772
P005129,2,15/10/2023,U03002
P000244,3,23/5/2023,U02976
P001501,3,10/6/2022,U00513
P003805,1,9/5/2022,U06369
P002792,1,15/9/2022,U08144
P003792,3,26/4/2023,U05962
P001685,3,17/5/2022,U06694
P001623,1,24/2/2023,U01086
P002388,2,3/5/2022,U00729
P004850,2,19/1/2022,U09525
P002382,2,1/3/2022,U00661
P002644,5,14/5/2022,U09643
P003576,1,17/4/2022,U09704
P002192,2,26/3/2022,U00662
P002829,5,1/10/2023,U01929
P001420,3,27/8/2022,U05718
P003491,3,19/12/2022,U05882
P003191,5,19/5/2023,U05999
P001419,5,8/4/2023,U01519
P001443,1,11/8/2023,U09644
P002857,5,30/1/2022,U05093
P004914,1,17/7/2023,U08776
P004309,2,1/3/2022,U08125
P003089,4,30/8/2023,U01923
P001420,2,11/6/2022,U06817
P002622,1,3/7/2022,U07872
P003875,3,22/12/2022,U04286
P000545,3,13/12/2022,U04420
P003795,3,4/10/2023,U01410
P000089,3,21/9/2023,U04145
P003162,3,27/8/2023,U01112
P003707,4,28/6/2023,U00036
P000209,5,18/9/2022,U01240
P003059,2,21/10/2022,U08014
P003178,5,23/1/2022,U00786
P000530,2,4/12/2022,U02298
P000367,3,17/2/2023,U03275
P003231,4,12/7/2023,U01073
P001657,3,25/11/2022,U04137
P003540,1,10/11/2022,U06820
P003310,1,9/4/2022,U07219
P004499,1,13/7/2022,U07096
P002201,3,19/7/2023,U00257
P001601,1,1/6/2022,U02595
P003538,3,27/1/2023,U01564
P002877,5,15/10/2023,U00506
P000516,3,11/7/2023,U03355
P004257,5,14/3/2022,U07594
P001614,1,22/6/2023,U09522
P004881,2,14/8/2022,U03091
P000680,3,5/5/2023,U04376
P003196,3,2/9/2022,U03987
P002952,2,23/9/2022,U06946
P003438,5,23/5/2022,U06348
P000433,5,19/2/2023,U06049
P004154,5,2/3/2023,U05201
P001561,5,17/7/2022,U09872
P001316,1,22/10/2022,U03040
P003691,3,22/4/2022,U07075
P001676,2,7/4/2022,U00991
P002610,2,18/1/2022,U09467
P001376,2,22/9/2022,U04747
P002406,1,1/9/2022,U07255
P001046,4,3/7/2023,U05577
P001830,2,29/4/2023,U02069
P001476,5,13/10/2022,U07019
P003987,1,6/9/2023,U07213
P003455,3,16/6/2023,U05752
P004325,1,14/4/2022,U02797
P003564,1,16/2/2022,U09479
P004616,2,5/12/2022,U03512
P003522,3,3/1/2023,U01998
P001458,2,6/7/2023,U05012
P002561,2,8/4/2023,U06166
P000289,4,19/6/2022,U04719
P003769,4,14/6/2022,U06872
P000869,2,21/10/2023,U01360
P004521,4,23/4/2022,U01125
P004488,5,27/10/2022,U04535
P000628,1,6/9/2023,U02682
P004779,1,25/7/2023,U07635
P004907,2,25/2/2022,U03688
P000296,1,21/5/2022,U01962
P004696,4,9/12/2022,U09444
P003840,5,19/7/2022,U00678
P001842,5,5/1/2023,U08725
P000848,1,3/12/2022,U08506
P000159,5,23/4/2022,U08930
P002406,2,15/2/2023,U06997
P005033,5,29/9/2023,U05927
P003817,2,7/6/2022,U08881
P003518,4,4/3/2023,U01023
P000560,1,20/1/2022,U03927
P003040,2,30/7/2023,U06098
P000817,1,4/7/2022,U06867
P004635,1,3/3/2023,U02258
P002000,4,6/1/2022,U01821
P002575,3,11/1/2022,U08275
P004670,3,7/9/2022,U04643
P000550,2,8/7/2023,U06040
P001230,4,3/1/2023,U04553
P001615,3,28/11/2022,U05950
P000670,5,15/3/2022,U04664
P001059,3,9/7/2022,U07808
P001414,2,22/12/2022,U09761
P000977,4,28/4/2022,U05883
P002332,2,1/12/2022,U06949
P003035,2,2/10/2023,U09760
P004998,3,13/6/2023,U04912
P002391,1,15/7/2022,U01566
P003952,5,22/7/2022,U02944
P001819,3,16/6/2022,U06708
