Name,Rating,Address,URL,Price,Type,Phone,Cousine,Meals
Nasi kandar beratur,3.5 ,"98, Jalan Masjid Kapitan Keling, Penang Island Malaysia",,$,$IndianAsianMalaysian,,Halal,"Dinner, After-hours"
Amaya Food Gallery at Amari SPICE Penang,5.0 ,"Persiaran Mahsuri Level 4, Amari SPICE, Bayan Lepas, Penang Island 11900 Malaysia",http://www.amari.com/penang/dine/amaya-food-gallery?utm_source=tripadvisor&utm_medium=ba&utm_content=website-amaya-asp&utm_campaign=asp,,,+60 12-956 1030,,
Aik Hoe Restaurant,4.0 ,"No.6 & 8 Lebuh Carnavon Georgetown 10100 Penang, Penang Island Malaysia",,$,$ChineseAsianCantonese,+60 16-338 0971,"Lunch, Brunch, Breakfast","Takeout, Seating, Table Service"
Coffee Island,4.0 ,"77 Persiaran Gurney, George Town, Penang Island 11250 Malaysia",,$$ - $$$,$$ - $$$ChineseInternationalAsian,,"Lunch, Dinner, Breakfast","Seating, Wheelchair Accessible, Takeout, Table Service"
Nasi Kandar Bathusa,5.0 ,"308 Lebuh Chulia, George Town, Penang Island 10200 Malaysia",https://www.facebook.com/Restoran-NASI-Kandar-Bathusa-736960256448547/,$,$IndianAsianMalaysian,+60 12-463 5615,Halal,Dinner
Daily Fish Restaurant,4.5 ,"Daily Fish Restaurant Daily Fish Restaurant Daily Fish Restaurant 288e-1-13 Jalan Thean Teik Fortune Court, Ayer Itam, Penang Island 11500 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 4-826 9148,"Lunch, Dinner, Brunch","Reservations, Table Service, Seating, Wheelchair Accessible"
The Line Sandwich Cafe,4.5 ,"239 Jalan Magazine, George Town, Penang Island 10300 Malaysia",http://www.facebook.com/thelinesandwichcafe/,$$ - $$$,$$ - $$$ItalianSouthwesternCafe,+60 4-251 9394,"Italian, Southwestern, Cafe, Asian, Grill","Breakfast, Lunch, Dinner, Brunch"
Wenchang Hainan Chicken Rice,4.0 ,"No. 63 Lebuh Cintra, George Town, George Town, Penang Island 10200 Malaysia",http://blog.roodo.com/lokula/archives/19682860.html,$,$ChineseMalaysian,+60 16-480 8378,"Lunch, Dinner","Takeout, Seating"
Ali Nasi Lemak,4.0 ,"Beach Street Medan Makan Sri Weld, George Town, Penang Island 10300 Malaysia",http://crispoflife.blogspot.com/2015/08/ali-nasi-lemak-sri-weld-food-court.html,$,$Quick BitesAsianMalaysian,+60 16-407 0717,Halal,"Breakfast, Lunch"
Indian Palace,4.0 ,"No 79-G-18 Penang Time Square Jalan Dato Kerama, George Town, Penang Island 11950 Malaysia",,$$ - $$$,$$ - $$$IndianAsianVegetarian Friendly,+60 12-425 2101,"Vegetarian Friendly, Vegan Options, Halal","Dinner, Lunch"
