poiID,poiType,poiName,poiAddress,poiLocation,poiUrl,poiPriceRange,poiPrice,poiPhone,poiTag,poiOperatingHours,poiRating,poiNoOfReviews,poiDescription
P001080,Restaurant,Ipoh Old Town Tart King,"2 Jalan Panglima, Ipoh 30000 Malaysia",,,$,10,+60 12-522 6026,"Chinese, European, Asian, Breakfast, Lunch",,5.0†,580,
P001081,Restaurant,TWT Tea Warmer Treat,"30 Jalan Medan Ipoh 1D, Ipoh 31400 Malaysia",,https://www.facebook.com/twt.teacafe,$$ - $$$,100,+60 16-266 9207,"Bakeries, Pizza, Cafe, Fusion",,4.0†,2667,
P001082,Restaurant,1919 Restaurant and Gallery,"1 Jalan Medan Ipoh 6 Taman Ipoh Timur, Ipoh 31400 Malaysia",,,$$ - $$$,100,+60 5-547 7196,"Chinese, Asian, Malaysian",,3.5†,4303,
P001083,Restaurant,Kannaas Banana Leaf Bamboo Briyani,"1 Jalan Perhentian Medan Kidd, Ipoh 30200 Malaysia",,https://kannaas-banana-leaf-bamboo-briyani.business.site/,$$ - $$$,80,+60 12-222 4445,"Indian, Asian, Malaysian, Dinner, Lunch",,4.0†,237,
P001084,Restaurant,Ipoh Padang Curry House,"NO. 93 Jalan Raja Ekram, Ipoh 30450 Malaysia",,,$$ - $$$,70,+60 5-243 9097,,,4.5†,3274,
P001085,Restaurant,Lai Kee Chop Rice,"18 Jalan Foo Choo Choon Jalan laxamana, Ipoh 30300 Malaysia",,http://m.facebook.com/superkintalaikeechoprice/?ref=bookmarks,$$$$,160,+60 16-560 9809,Chinese,,4.5†,2856,
P001086,Restaurant,Huat Chicken Restaurant,"No 4 Jalan Medan Ipoh 1C Medan Ipoh Bistari, Ipoh 31400 Malaysia",,https://www.facebook.com/huatchickenipoh/,$,20,+60 6055417917,Chinese,,4.0†,2946,
P001087,Restaurant,K10 Claypot Chicken Rice,"576 Lorong Bercham 4, Ipoh 31400 Malaysia",,,$,20,+60 12-518 1116,"Asian, Dinner",,3.5†,987,
P001088,Restaurant,Kedai Kopi Keng Nam,"Jalan Raja Ekram Kampung jawa, Ipoh 30450 Malaysia",,,$,10,+60 5-255 7328,"Asian, Malaysian, Breakfast",,4.0†,2803,
P001089,Restaurant,Krishna Bhawan Restaurant,"8 Jalan Lahat, Ipoh 30200 Malaysia",,,$,10,+60 12-510 8880,"Indian, Asian, Malaysian",,5.0†,1781,
P001090,Restaurant,Restaurant Dim Sum Chang Keong,"34, Jalan Raja Ekram (Cowan Street), Ipoh 31200 Malaysia",,https://www.facebook.com/Restoran-Chang-Keong-Dim-Sum-100890509997178/,$$,20,+60 16-541 5877,Chinese,,4.0†,810,
P001091,Restaurant,Restoran Mee Rebus Ramli,"No. 767 Persiaran Taman Tasik Jalan Kuala Kangsar, Ipoh 31400 Malaysia",,,$$ - $$$,80,,"Asian, Malaysian, Halal",,4.0†,3298,
P001092,Restaurant,Chemor East Ocean Restaurant,"1-5 Jalan Silang 31200 Chemor, Perak, Chemor 31200 Malaysia",,,$$ - $$$,40,+60 5-201 1552,"Chinese, Asian, Cantonese, Dinner",,4.0†,1499,
P001093,Restaurant,Song Khun,"20 Jalan Yau Tet Shin Taman Jubilee, Ipoh 31400 Malaysia",,,$$,20,+60 16-428 7922,"Thai, Dinner",,5.0†,3371,
P001094,Restaurant,Weng Kee Seafood Restaurant,"20 Tingkat Taman Ipoh 6, Ipoh 31400 Malaysia",,,$$ - $$$,50,+60 5-545 1215,"Chinese, Seafood, Asian, Dinner, Lunch",,4.0†,2032,
P001095,Restaurant,Restoran Ayam Taugeh,"849 Jalan Guntong Buntong, Ipoh 30100 Malaysia",,,$$,30,+60 17-578 7251,,,4.5†,2210,
P001096,Restaurant,Vietnamese Taste (Greentown),"No.8 Block C, Persiaran Greentown 4, Greentown Avenue,, Ipoh 30450 Malaysia",,http://www.facebook.com/Vietnamese-Taste-618559231942980/,$,20,6052108013,Vietnamese,,4.5†,2762,
P001097,Restaurant,Ipoh Garden Gourmet Square,"87 Lengkok Canning, Ipoh 31400 Malaysia",,,$,10,,"Chinese, Asian, Malaysian, Dinner",,4.0†,1084,
P001098,Restaurant,Restoran Mee Udang & Ketam Sempoi Diraja,"No 51 Jalan Sungai Choh 10 Tanjung Rambutan, Ipoh 31250 Malaysia",,http://www.facebook.com/meeudangketamdiraja,$$ - $$$,70,+60 19-466 4816,"Seafood, Asian, Malaysian, Lunch, Dinner",,4.0†,883,
P001099,Restaurant,Bricks & Barrels,"28-30 Jalan Lau Ek Ching, Ipoh 30300 Malaysia",,http://instagram.com/bricksandbarrelsipoh?igshid=YmMyMTA2M2Y=,$$ - $$$,50,60 5-253 8558,"Bar, Pub, Dinner, Drinks",,3.5†,2537,
P001100,Restaurant,The Roquette Cafe,"101 Jalan Sultan Yussuf, Ipoh 30000 Malaysia",,,$$ - $$$,40,,"Cafe, Breakfast, Lunch, Dinner, Brunch",,4.0†,3490,
P001101,Restaurant,Take a Break Vip Lounge Sdn Bhd,"No. 16 Tingkat Taman Ipoh 11, Ipoh 31400 Malaysia",,,$$,40,+60 12-515 8973,"Dessert, Asian, Malaysian",,4.5†,929,
P001102,Restaurant,Gui Ling Tong,"Number 72 Jalan Yau Tet Shin, Ipoh 30300 Malaysia",,http://www.facebook.com/Gui-Ling-Tong-182270465445815/,$,20,+60 16-443 2090,"Lunch, Dinner",,4.0†,1260,
P001103,Restaurant,Woolley Food City,"Lengkok Canning Taman Canning,, Ipoh 31400 Malaysia",,,$,10,,"Asian, Breakfast, Lunch, Dinner",,3.5†,3508,
P001104,Restaurant,VNest Concept Cafe,"No 27&29 Jalan Bandar Timah, Ipoh 30000 Malaysia",,https://www.facebook.com/vnestconceptcafe/,$$ - $$$,60,+60 5-211 2169,"Chinese, Cafe, Asian, Healthy, Fusion",,4.5†,2528,
P001105,Restaurant,Kedai Kopi Kong Heng,"74 Jalan Bandar Timah, Ipoh 30000 Malaysia",,,$,10,+60 17-536 1183,"Chinese, Asian, Malaysian, Breakfast, Lunch, Brunch",,3.5†,3896,
P001106,Restaurant,Yee Fatt,"39 Jalan Kampar, Ipoh 31400 Malaysia",,,$,10,+60 5-242 1043,"Asian, Breakfast, Lunch",,4.0†,1006,
P001107,Restaurant,Hello Elvis,"124 Jalan Sultan Iskandar, Ipoh 30000 Malaysia",,,$$ - $$$,70,+60 17-330 0040,"Dessert, Cafe",,4.0†,3371,
P001108,Restaurant,Ji√© Cafe,"Kampung Pasir Pinji Baru , Ipoh , Negeri 61 Persiaran Tokong, Ipoh 30020 Malaysia",,,$$ - $$$,100,+60 12-527 6771,,,4.5†,1573,
P001109,Restaurant,Nellis Deli,"99 Jalan Sultan Yusuf Ipoh Old Town, Ipoh 30000 Malaysia",,,$,10,,"Asian, Malaysian, Halal",,3.5†,606,
P001110,Restaurant,KedaiKedai Makanan & Minuman Taman Timur,"59 & 61 Laluan Ipoh Permai 8 Ipoh Garden East, Ipoh 31400 Malaysia",,,$$,20,,"Chinese, Asian",,4.5†,477,
P001111,Restaurant,ASSAM HOUSE Restaurant,"2 Medan Gopeng 2 Jalan Raja Dr. Nazrin Shah, Ipoh 31350 Malaysia",,http://www.assamhouse.com.my/,$$ - $$$,50,+60 5-313 2223,"Asian, Fusion, Malaysian",,4.0†,4090,
P001112,Restaurant,DIY Mini Hotpot,"7&9 Persiaran Menglembu Suria, Ipoh Malaysia",,https://www.facebook.com/DIY-Mini-Hotpot-960615277289912/,$$ - $$$,40,+60 16-590 3128,"Chinese, Reservations",,4.5†,4148,
P001113,Restaurant,Medan Selera Dato Sagor,"Jalan Dato Sagor, Ipoh 30000 Malaysia",,,$,10,,"Asian, Malaysian",,4.0†,3853,
P001114,Restaurant,de Classroom,"No. 55&57 Jalan Market, Ipoh 30000 Malaysia",,https://www.facebook.com/declassroomrestaurant/,$$ - $$$,100,+60 5-241 2140,"Cafe, Malaysian, Vegetarian Friendly",,3.5†,542,
P001115,Restaurant,BBQ LAMB IPOH-Roasted & Grill,"Jalan Ampang Baru 6, Ipoh 31400 Malaysia",,https://www.facebook.com/bbqlambipoh,$$ - $$$,80,+60 19-507 7207,"Barbecue, Asian, Malaysian, Halal",,3.5†,2877,
P001116,Restaurant,Restoran Hong Xing Dim Sum,"No. 35 & 37 Bercham Bistari 3, Medan Bercham Bistari, Ipoh 31400 Malaysia",,https://www.facebook.com/Restoran-Hong-Xing-Dim-Sum-283396715021533/,$$ - $$$,50,+60 12-463 0141,"Chinese, Asian, Cantonese, Brunch, Breakfast, Lunch",,3.5†,40,
P001117,Restaurant,Tong Sui Kai,"Jalan Sultan Ekram, Ipoh 30300 Malaysia",,,$,20,,"Dessert, Chinese, Asian, Dinner",,3.5†,3813,
P001118,Restaurant,Kedai Kopi Ah Chow,"31 Jalan Bandar Timah, Ipoh 30000 Malaysia",,,$,10,+60 19-556 5118,,,4.0†,334,
P001119,Restaurant,Hawker Chan,"8, Jln Sultan Nazrin Shah, Ipoh 30250 Malaysia",,http://liaofanhawkerchan.com/,$$ - $$$,60,+60 16-720 9132,"Chinese, Asian, Street Food, Dinner",,3.5†,1286,
P001120,Restaurant,Restoran Nasi Vanggey Station 18,"87, Jalan Medan Stesen 18/1, Station 18, Ipoh 31650 Malaysia",,,$$ - $$$,90,+60 5-321 2513,Halal,,4.0†,388,
P001121,Restaurant,Heritage Town Cafe,"104 Jalan Tasik, Gopeng 31600 Malaysia",,https://www.facebook.com/heritagetowncafegopeng/,$$ - $$$,70,,"Chinese, Steakhouse, Reservations",,4.5†,4317,
P001122,Restaurant,Restoran Yoke Fook Moon,"67-69, Jalan Leong Sin Nam 30300, Ipoh, Perak, 30300, Malaysia, Ipoh Malaysia",,http://www.facebook.com/pages/Yoke-Fook-Moon/154453694613970,$$ - $$$,40,+60 5-241 6589,"Chinese, Asian, Cantonese, Breakfast, Brunch, Lunch",,3.5†,559,
P001123,Restaurant,Dozo De Garden Ipoh,"Taman Ipoh Selatan, Ipoh 31400 Malaysia",,,$$ - $$$,90,+60 5-543 0666,"Japanese, Sushi, Reservations",,4.0†,2130,
P001124,Restaurant,Hadramout Paradise,"51 Jalan Lim Bo Seng, 30300, Ipoh 30000 Malaysia",,http://www.facebook.com/pages/Hadramout-Paradise/132020883606210,$$ - $$$,50,+60 5-255 4255,"Middle Eastern, Dinner, Breakfast, Lunch, Brunch",,3.5†,3148,
P001125,Restaurant,Skybar,"1, Persiaran Lagun Sunway 3 Sunway City Ipoh, Ipoh 31150 Malaysia",,http://www.thebanjaran.com/,$$ - $$$,80,6052107777,"Bar, Pub",,4.5†,2336,
P001126,Restaurant,Restoran Hung Ting,"121 Lengkok Desa Rishah, Ipoh 30100 Malaysia",,,$$ - $$$,50,+60 12-417 8997,Chinese,,4.5†,2134,
P001127,Restaurant,Restoran Hong Jai,"116 Jalan Tasik Pekan Gopeng, Gopeng 31600 Malaysia",,,$$,30,,"Chinese, Asian, Malaysian",,4.5†,3087,
P001128,Restaurant,Just Say Cafe,"20 Jalan Lau Ek Ching, Ipoh 30300 Malaysia",,https://www.facebook.com/justsaycafeipoh/,$$ - $$$,60,+60 16-520 7177,Cafe,,4.5†,3783,
P001129,Restaurant,Ninety One,"91 Jalan Raja Dihilir, Ipoh 30350 Malaysia",,https://www.facebook.com/Ninety-one-557926441031560/,$$,40,+60 11-5962 9019,Cafe,,4.5†,3250,
P001130,Restaurant,Restoran Wu So Peng,"Jalan Dato Tahwil Azar 7 & 7A, Plaza Kinta, Ipoh 30300 Malaysia",,http://www.facebook.com/Restoran-Wu-So-Peng-350782145077986/,$$,20,+60 16-548 8640,Seafood,,4.5†,3908,
P001131,Restaurant,Tai Soo Ipoh Famous No.1 Dessert,"24 Jalan Raja Musa Aziz, Ipoh 30300 Malaysia",,,$,10,60104304883,"Dessert, Asian, Street Food, Malaysian",,4.0†,2130,
P001132,Restaurant,Foods Project,"Jalan Sci 1/7 Sunway City Ipoh, Ipoh 31150 Malaysia",,,$$,30,+60 13-300 1678,"Steakhouse, Asian, Grill, Fusion, Halal",,4.5†,1521,
P001133,Restaurant,Marketplace Waffle Bar & Cafe,"13 Jalan Market, Ipoh 30000 Malaysia",,https://www.facebook.com/marketplaceipoh/,$$,20,+60 17-678 0802,"Italian, American, Cafe, Seating, Table Service",,4.0†,487,
P001134,Restaurant,Food & Desire Cafe,"18 Jalan Medan Ipoh 1D Medan Ipoh Bistari, Ipoh 31400 Malaysia",,,$$ - $$$,50,+60 12-502 5540,Fusion,,4.0†,3175,
P001135,Restaurant,Let's Rock,"48 Cowan Street, Ipoh 31350 Malaysia",,,$,20,,"Chinese, Asian, Malaysian",,4.0†,1507,
P001136,Restaurant,21 Grilled,"Lot A-10 River Walk@ Kinta RiverFront Jalan Lim Bo Seng, Ipoh 31400 Malaysia",,https://www.facebook.com/21grilled/,$$,20,+60 19-666 6687,,,4.0†,1637,
P001137,Restaurant,V life,"No 42 Lintasan Perajurit 6 Taman Ipoh Timur, Ipoh 31400 Malaysia",,http://www.vlifegreen.com/,$,20,+60 17-413 2226,"Quick Bites, Chinese, Cafe, Asian, Fusion, Healthy",,4.5†,2555,
P001138,Restaurant,Miker Pizza,"No. 1 Jalan Tun Sambanthan, Ipoh 31400 Malaysia",,https://www.mikerpizza.com/,$$,40,+60 11-1030 0333,Pizza,,4.5†,1272,
P001139,Restaurant,Sushi Tei,"105 Jalan Sultan Abdul Jalil Ipoh Town T2B, Food Court, Ipoh Parade, Ipoh Malaysia",,,$$ - $$$,40,+60 19-570 4363,"Japanese, Sushi, Asian, Vegetarian Friendly",,3.5†,2502,
P001140,Restaurant,Delight Seafood Restaurant,"Jalan Dass, Ipoh 30300 Malaysia",,,$$ - $$$,50,,"Chinese, Seafood, Asian, Dinner",,4.0†,1730,
P001141,Restaurant,Restaurant Fei Kee,"Taman Gopeng Baru, Gopeng 31600 Malaysia",,,$$ - $$$,80,+60 5-359 1988,"Chinese, Cantonese, Lunch, Dinner",,4.0†,3352,
P001142,Restaurant,Canton-i,"Aeon Centre, Ipoh Malaysia",,http://www.dragon-i.com.my/index.asp,$$ - $$$,40,6053225588,"Chinese, Reservations",,4.5†,2414,
P001143,Restaurant,Old Andersonian Cafeteria,"932, Jalan Hospital,, Ipoh Malaysia",,,$$ - $$$,80,,"Indian, Asian, Vegetarian Friendly",,3.5†,1384,
P001144,Restaurant,Restoran Two Six,"26 Jalan Panglima, Ipoh 30000 Malaysia",,,$,10,+60 16-567 6866,,,4.0†,3240,
P001145,Restaurant,Valentino Bridal Cafe,"54 Jalan Raja Musa Aziz, Ipoh 30300 Malaysia",,http://www.facebook.com/valentinobridalcafe,$$ - $$$,40,+60 5-241 3239,,,4.5†,3146,
P001146,Restaurant,Omaq Char Keow Teow,"Jalan Dewan, Parit Buntar Malaysia",,,$,10,,"Asian, Malaysian",,4.0†,3273,
P001147,Restaurant,Hj Sharin Low Grand,"14 Persiaran Greenhill, Ipoh 30450 Malaysia",,,$$,40,+60 5-241 2472,"Chinese, Asian, Cantonese, Malaysian, Vegetarian Friendly, Halal",,3.5†,203,
P001148,Restaurant,Purple Moon Lover,"53 Jalan Lee Kwee Foh Canning Garden, Ipoh 31400 Malaysia",,https://www.facebook.com/Purple-Moon-Lover-233484127070007/,$$ - $$$,50,+60 5-547 6328,"Japanese, Cafe, Asian, Lunch, Dinner",,4.0†,3217,
P001149,Restaurant,Tea And Tattle,"GR17-18A, De Garden, 3 Persiaran Medan Ipoh, Ipoh 31400 Malaysia",,http://www.teantattle.com/,$$ - $$$,80,+60 5-541 6893,"Italian, American, Cafe, Lunch, Dinner, Brunch, Drinks",,4.0†,2646,
P001150,Restaurant,Restaurant Haji Yahya,"Jln Datuk Onn Jaafar, Ipoh 30300 Malaysia",,,$$,40,+60 16-351 1111,"Asian, Malaysian",,4.0†,4117,
P001151,Restaurant,Restaurant Lucky Ipoh,"266 Jalan Pasir Puteh Taman Hoover, Ipoh 31650 Malaysia",,,$$,40,+60 5-255 7330,"Chinese, Seafood, Asian, Malaysian, Dinner, Brunch",,4.0†,195,
P001152,Restaurant,Everyday Lifeshop Cafe,"29 Market Street, Ipoh 30000 Malaysia",,http://www.facebook.com/everydaylsa/,$$ - $$$,80,+60 5-241 2197,"Cafe, Breakfast, Brunch",,4.0†,2957,
P001153,Restaurant,Akamomiji,"36 & 38 Medan Ipoh 1E, Ipoh Malaysia",,,$$,30,,Japanese,,5.0†,3789,
P001154,Restaurant,Restoran Nasi Vanggey,"5A, Lebuh 1, Green Town Business Centre, Green Town, Ipoh 30450 Malaysia",,https://www.facebook.com/nasivanggey/,$$,30,+60 5-254 6786,"Indian, Breakfast, Lunch, Dinner",,3.5†,25,
P001155,Restaurant,Star Mansion,"161 Jalan Sultan Abdul Jalil Greentown, Ipoh 31400 Malaysia",,https://www.facebook.com/starmansion2u/,$$ - $$$,70,+60 18-358 1168,"Chinese, Japanese, Steakhouse, Lunch, Dinner, Brunch, Drinks",,4.0†,3137,
P001156,Restaurant,W&S Fullhouse CAFE,"No 27 Jalan Chung Thye Phin, Ipoh 31400 Malaysia",,https://www.facebook.com/WNSFULLHOUSECAFE/,$$ - $$$,100,+60 14-309 6042,Chinese,,5.0†,3138,
P001157,Restaurant,Gate Cafe,"Jalan Bandar Baru, Kuala Kangsar 33000 Malaysia",,,$$,30,,"Cafe, Lunch, Dinner",,4.0†,2770,
P001158,Restaurant,Restoran Sun Hung Ting,"A-G-5 Kompleks Falim, Laluan Falim 2A Taman Falim Indah,, Ipoh 30200 Malaysia",,,$$,20,+60 12-417 8997,"Chinese, Lunch, Dinner",,5.0†,2885,
P001159,Restaurant,Dragon-i,"No.2, Susunan Stesen 18 G63 Onexox Aeon Station 18, Ipoh 31650 Malaysia",,http://www.dragon-i.com.my/,$$,20,605 322 3588,"Chinese, Lunch, Dinner",,5.0†,4,
P001160,Restaurant,Restoran Hoong Wan,"2 Jalan Silang 3, Chemor 31200 Malaysia",,,$$,20,+60 12-558 5342,Chinese,,4.5†,765,
P001161,Restaurant,22 House Cafe,"56 , Jalan Bandar Timah ,30000 Ipoh , Perak, Ipoh 30000 Malaysia",,,$$,20,+60 10-393 3317,"American, Pizza, Cafe, Asian, Lunch, Dinner, Drinks",,5.0†,2518,
P001162,Restaurant,WAN CHEE BEANCURD,"58, Jalan Yang Kalsom, Taman Jubilee, Ipoh 30250 Malaysia",,,$$,40,+60 17-481 8298,Dessert,,5.0†,3950,
P001163,Restaurant,Squirrels Hideout,"10.5 Mile Jalan Chemor The Roots, Ipoh 31250 Malaysia",,,$,20,+60 12-277 0510,"Chinese, Indian, Southwestern, Asian, Fusion, Malaysian",,4.5†,2579,
P001164,Restaurant,Jln Theatre Coffee,"76 Jalan Theatre, Ipoh 30300 Malaysia",,http://jlntheatrecoffee.com/,$,20,+60 12-551 7990,"Cafe, Deli, Fusion",,4.5†,1535,
P001165,Restaurant,Restoran Sayuran Chuk Lum,"42 Jalan Chung Thye Phin, Ipoh 30250 Malaysia",,,$$,20,6052558169,,,4.5†,516,
P001166,Restaurant,Restoran Sun Heng Kee,"No 2 Jalan Centrepoint 2 Pinji Centrepoint, Ipoh 31650 Malaysia",,,$$,20,+60 19-559 7536,Chinese,,4.0†,3116,
P001167,Restaurant,Myth Expresso Bar,"15 Jalan Pengkalan barat 35, Ipoh 31650 Malaysia",,https://www.facebook.com/mythespressobar/,$$,20,+60 5-321 4750,"Bar, Cafe, European, Asian, Lunch, Dinner",,5.0†,3517,
P001168,Restaurant,Nam Fatt Fish Ball Noodle House,"86 Jalan Raja, Ipoh 30020 Malaysia",,,$$ - $$$,50,+60 5-253 6454,"Chinese, Seafood, Asian, Lunch, Dinner",,3.5†,3387,
P001169,Restaurant,Penang Road Famous Teochew Chendul,"Lot T15A 3rd Floor 105 Jalan Sultan Abdul Jalil, Ipoh 30450 Malaysia",,,$,20,,"Quick Bites, Asian, Malaysian, Takeout, Seating, Wheelchair Accessible",,3.5†,1197,
P001170,Restaurant,Laksa leaf cafe,"Ipoh Parade C723rd Floor 105, Jalan Sultan Abdul Jalil, Ipoh 30450 Malaysia",,https://www.facebook.com/laksaleafcafeipoh,$$,30,+60 12-516 3398,"Asian, Malaysian",,4.5†,1160,
P001171,Restaurant,Sidewalk Ice-Cream Lounge,"26 Lengkok Canning Taman Canning, Ipoh 31400 Malaysia",,,$$,20,+60 16-562 6844,"American, Cafe, Asian, Malaysian, Dinner",,5.0†,3518,
P001172,Restaurant,IpohShellABration,"40 Jalan Koperasi 1, Ipoh 31400 Malaysia",,http://www.facebook.com/IpohShellABration/,$$,40,+60 17-422 4387,Cafe,,4.0†,1095,
P001173,Restaurant,Tea. Coffee. Game Cafe,"69 Jalan Medan Ipoh 6, Ipoh 31400 Malaysia",,http://www.facebook.com/Tea.Coffee.Game/,$$ - $$$,40,+60 16-515 1988,Fusion,,5.0†,564,
P001174,Restaurant,Restaurant Cordon Bleu,"414 Jalan Kuala Kangsar, Ipoh 30100 Malaysia",,,$,10,+60 16-374 3702,Asian,,4.5†,3211,
P001175,Restaurant,Suka Kafe,"Jalan Lee Kwee Foh 50 Lorong Cecil Rae Taman Canning, Negari Perak, Malaysia, Ipoh 31400 Malaysia",,,$$,30,+60 12-501 7111,"American, Cafe, Asian, Malaysian",,5.0†,1581,
P001176,Restaurant,E Poh Ayam Garam,"30300, 36, Jalan Sultan Abdul Jalil, Ipoh 30000 Malaysia",,https://www.facebook.com/epohayamgaram/,$,20,+60 5-241 1672,"Chinese, Asian, Diner, Street Food, Malaysian",,5.0†,1517,
P001177,Restaurant,Laksa Telur Goreng Bersarang,"Jalan Margosa D/8 No.1, Ipoh 31350 Malaysia",,https://laksabersarang.blogspot.com/,$,10,+60 18-577 2955,"Cafe, Asian, Malaysian, Lunch, Dinner",,3.5†,283,
P001178,Restaurant,Tirupathi Vilas,"Jalan Sultan Yusof Ipoh Little India, Ipoh 30000 Malaysia",,,$,10,+60 5-205 8018,"Indian, Asian, Malaysian, Halal",,4.0†,182,
P001179,Restaurant,S.Punethawathi Curry House,"Jalan Kompleks Sukan, Ipoh 31400 Malaysia",,http://spunethawathi-curry-house.business.site/,$,20,+60 16-563 4451,Indian,,5.0†,3453,
P001180,Restaurant,East Come Restaurant,"43&45 Jalan Hussein, Ipoh 30250 Malaysia",,,$$ - $$$,90,+60 5-255 9328,"Chinese, Seafood, Reservations",,4.0†,3389,
P001181,Restaurant,Sabah Tea Garden Boutique Cafe,"18 - 20 Jalan Tun Sambanthan, Ipoh 30000 Malaysia",,https://www.facebook.com/stgipoholdtown/,$$ - $$$,80,+60 5-243 3116,Cafe,,4.5†,396,
P001182,Restaurant,Classic Dinning,"No. 2-15, Jalan Kamaruddin Isa Taman Fair Park, Ipoh 31400 Malaysia",,,$$,30,+60 18-273 0188,"Chinese, Lunch, Dinner",,4.0†,1833,
P001183,Restaurant,Opeam,"28 Lebuh Hock Lee Taman Hock Lee, Ipoh 31400 Malaysia",,https://www.facebook.com/opeam/,$$,30,+60 16-740 0782,International,,5.0†,873,
P001184,Restaurant,A LI YAA Island Restaurant and Bar (Ipoh),"D-G-R 2&3 m De Garden No. 3, Persiaran Medan, Ipoh 31400 Malaysia",,,$$,40,+60 5-547 3700,"Asian, Sri Lankan",,4.5†,408,
P001185,Restaurant,Kikilalat,"27 Jalan Bijeh Timah, Ipoh 30000 Malaysia",,https://www.facebook.com/Kikilalat.place/,$,10,+60 17-578 6318,"Cafe, International, Fusion, Beer restaurants",,5.0†,1855,
P001186,Restaurant,Y Food Box Restaurant,"No.91,Jalan Canning Estate, Ipoh 31400 Malaysia",,https://www.facebook.com/yfoodbox88/,$,10,+60 5-549 5313,"Chinese, Asian, Malaysian",,4.5†,266,
P001187,Restaurant,Platform 9 1/2 Cafe,"22, Lorong Panglima, Concubine Ln, Ipoh 3000 Malaysia",,,$$ - $$$,80,,Cafe,,3.5†,1739,
P001188,Restaurant,Kedai Kopi Sun Yuan Loong,"Medan Bendahara 2, Ipoh 31650 Malaysia",,,$,10,,"Chinese, Asian, Malaysian, Breakfast, Lunch, Dinner",,4.0†,2766,
P001189,Restaurant,Makan Nyonya Cafe,"57 Laluan Tasek timur Pusat Perdagagan Tasek Indra, Ipoh 31400 Malaysia",,https://www.facebook.com/MakanNyonyaCafe/,$$ - $$$,60,+60 16-597 4848,"Asian, Breakfast, Lunch",,4.0†,1197,
P001190,Restaurant,New Paradise Restaurant,"632 Lorong Bercham 6 Kampung Bercham, Bercham, Ipoh 31400 Malaysia",,,$$,20,+60 5-545 5439,Chinese,,4.5†,4067,
P001191,Restaurant,Tang Yuan Restaurant,"25, Jalan Perajurit, Taman Ipoh Timur, Ipoh 31400 Malaysia",,,$$,20,+60 12-354 7178,"Chinese, Asian, Malaysian, Breakfast, Lunch",,5.0†,2001,
P001192,Restaurant,Nasi Briyani Bukhara,"Jalan Dass Kampung Jawa, Ipoh 30300 Malaysia",,,$$,30,,,,4.5†,442,
P001193,Restaurant,,,,,$$,20,,,,4.5†,3880,
P001194,Restaurant,kedai kopi Sun Yuan Foong,"17 Jalan Bandar Timah, Ipoh 30000 Malaysia",,,$$,20,+60 19-550 4888,,,5.0†,4137,
P001195,Restaurant,Berlin's Bier Houz,"No. 12 Ground Floor Greentown Business Centre, Ipoh 11900 Malaysia",,https://www.facebook.com/samburademorereatibaia/info,$$ - $$$,60,60 5-241 8118,"German, Bar, European, Lunch, Dinner",,3.5†,1372,
P001196,Restaurant,Facey Noodle House,"25 Persiaran Greentown 7, Ipoh 30450 Malaysia",,,$$,20,+60 10-770 7907,"Chinese, Japanese, Asian, Korean, Lunch",,4.5†,3279,
P001197,Restaurant,Rojak N Cendol Padang Ipoh,"No 17 Jalan Tun Sambanthan, Ipoh 30000 Malaysia",,https://www.facebook.com/cendolpadangipoh,$,20,+60 10-393 3364,"Asian, Malaysian, Takeout, Wheelchair Accessible",,3.5†,1851,
P001198,Restaurant,Jose & Deli,"Jalan Dato Onn Jaafar Kampung Jawa, Ipoh 30300 Malaysia",,http://www.facebook.com/joseanddeli,$$ - $$$,50,+60 5-241 3712,"Cafe, European, Breakfast, Dinner, Brunch",,3.5†,2540,
P001199,Restaurant,The Grounds Coffee,"2-23a Festival Walk Jalan Medan Ipoh 1 Medan Ipoh Bestari Festival Walk, Ipoh 31400 Malaysia",,,$,20,605415716,,,4.5†,656,
P001200,Restaurant,Daorae Korean BBQ,"Lot L1-R-9 1st Floor, de Garden No 3, Persiaran Medan Ipoh, Ipoh 31400 Malaysia",,http://www.degarden.com.my/shoplocation/daorae-korean-bbq/,$$,20,+60 5-548 2616,"Asian, Korean",,4.0†,2121,
P001201,Restaurant,Wan Loi Noodles,"29, Jalan S. A. Lingam, Taman Ipoh Selatan, Ipoh 31400 Malaysia",,,$,20,+60 16-786 1118,Chinese,,5.0†,3203,
P001202,Restaurant,Kok Thai Restaurant,"56-64 Lebuh Medan Ipoh, Ipoh 31400 Malaysia",,,$$ - $$$,40,+60 5-546 8407,"Chinese, Asian, Cantonese, Dinner, Lunch",,3.5†,622,
P001203,Restaurant,Warung Ajaib Nasi Bajet Pak Hassan,"Jambatan Sg Kati Jalan Taman Merdeka, Ipoh 30100 Malaysia",,,$$,40,+60 11-1061 2796,"Chinese, Indian, Asian, Middle Eastern, Breakfast, Lunch",,5.0†,754,
P001204,Restaurant,Karat Cafe,"Jalan Sultan Abdul Jalil, Ipoh 30300 Malaysia",,,$$,20,+60 12-596 4200,"European, Asian, Breakfast, Lunch",,4.0†,2457,
P001205,Restaurant,Medan Selera Dato Tawhil Azar,"Jln Raja Musa Aziz New town, Ipoh 30450 Malaysia",,,$,10,,Chinese,,3.5†,1924,
